C5,NUM NUM include/vbp /
C4,NUM NUM of/in mesa/np
C6,NUM NUM as/in current/jj
C1,NUM NUM in/in words/nn
C1,NUM NUM among/in many/jj
C5,NUM NUM in/in real/jj
C3,NUM NUM / in/in
C5,NUM NUM in/in radio/nn
C4,NUM NUM ./ 
C4,NUM NUM was/vbd a/dt
C6,NUM NUM rates/nn ./
C4,NUM NUM at/in the/dt
C5,NUM NUM in/in the/dt
C6,NUM NUM / tax/nn
C6,  will/md be/vb
C6,NUM NUM rates/nn /
C6,NUM NUM rate/nn to/to
C6,NUM NUM payments/nn from/in
C6,NUM NUM margin/n with/in
C6,NUM NUM income/nn rose/vbd
C5,NUM NUM in/in a/dt
C6,NUM NUM margin-the/n difference/nn
C6,NUM NUM rose/vbd 5.4/ab
C6,NUM NUM and/cc said/vbd
C6, NUM income/nn in/in
C4,NUM NUM of/in caci/np
C6,NUM NUM rates/nn and/cc
C4,NUM NUM in/in preserving/vbg
C1,NUM NUM in/in that/dt
C6,NUM NUM costs/nn of/in
C4,NUM NUM and/cc hence/rb
C6,NUM NUM rates/nn ./
C1,NUM NUM in/in the/dt
C6,NUM NUM rate/nn trends/nn
C6,NUM NUM rates/nn were/vbd
C6,NUM NUM rates/nn will/md
C5,NUM NUM in/in showtime/np
C6,NUM NUM rate/nn to/to
C5,NUM NUM in/in a/dt
C6,NUM NUM rate/nn fell/vbd
C1,NUM NUM ./ 
C6,NUM NUM payments/nn on/in
C6,NUM NUM at/in 5.5/ab
C1,NUM NUM of/in a/dt
C1,NUM NUM expressed/vbn by/in
C1,NUM NUM by/in the/dt
C1,NUM NUM ./ 
C1,NUM NUM in/in the/dt
C1,NUM NUM in/in old/jj
C1,NUM NUM in/in paintings/nn
C4,NUM NUM ./ 
C5,NUM NUM in/in datatimes/np
C6,NUM NUM rates/nn /
C5,NUM NUM in/in kia/np
C6,NUM NUM rates/nn down/rb
C6,NUM NUM rates/nn are/vbp
C6, NUM rates/nn on/in
C5,NUM NUM and/cc expand/vb
C5,NUM NUM in/in makro/np
C1,NUM NUM in/in smaller/jjr
C1,NUM NUM in/in small/jj
C6,NUM NUM and/cc dividends/nn
C6,NUM NUM rate/nn and/cc
C6,NUM NUM / but/cc
C6, NUM rates/nn /
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn ./
C6,NUM NUM over/in 10/ab
C6, NUM income/nn sank/vbd
C6, NUM rate/nn on/in
C6,NUM NUM payments/nn on/in
C6,NUM NUM income/nn would/md
C6,NUM NUM / net/jj
C6,NUM NUM income/nn in/in
C6,NUM NUM climbed/vbd 12/ab
C6,NUM NUM margin/n in/in
C6,NUM NUM income/nn /
C6,NUM NUM margin/n fell/vbd
C6,NUM NUM and/cc dividends/nn
C5,NUM NUM in/in national/np
C6,NUM NUM / down/rb
C6,NUM NUM rates/nn down/rb
C4,NUM NUM are/vbp much/rb
C4,NUM NUM of/in bankers/nn
C1,NUM NUM / the/dt
C5,NUM NUM of/in 14/ab
C6, NUM rates/nn fell/vbd
C1,NUM NUM ./ 
C6,NUM NUM income/nn ./
C5,NUM NUM in/in birkel/np
C6,NUM NUM rates/nn below/rb
C5,NUM NUM in/in the/dt
C6,NUM NUM rates/nn /
C5,NUM NUM in/in oil/nn
C5,NUM NUM in/in the/dt
C5, NUM are/vbp owned/vbn
C6,NUM NUM rate/nn on/in
C1,NUM NUM from/in banks/nn
C6,NUM NUM rate/nn to/to
C6,NUM NUM rate/nn to/to
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn and/cc
C6,NUM NUM rates/nn were/vbd
C6,NUM NUM rates/nn by/in
C6,NUM NUM rates/nn will/md
C5,NUM NUM in/in lockheed/np
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn rather/rb
C6,NUM NUM rate/nn stands/vbz
C6,NUM NUM rates/nn ./
C1,NUM NUM in/in the/dt
C6,NUM NUM rates/nn have/vbp
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn merely/rb
C6,NUM NUM for/in certain/jj
C6,NUM NUM rates/nn /
C6,NUM NUM / but/cc
C6,NUM NUM rates/nn paid/vbn
C1,NUM NUM in/in the/dt
C6,NUM NUM income/nn from/in
C6, NUM rate/nn promised/vbd
C6,NUM NUM rates/nn in/in
C6,NUM NUM rates/nn and/cc
C6, NUM rates/nn usually/rb
C6,NUM NUM rates/nn would/md
C6,NUM NUM rates/nn /
C6,NUM NUM / rates/nn
C6,NUM NUM rates/nn ./
C4,NUM NUM of/in fair/jj
C5,NUM NUM in/in the/dt
C5,NUM NUM in/in his/pp
C6,NUM NUM rates/nn were/vbd
C5,NUM NUM in/in the/dt
C5,NUM NUM and/cc so/rb
C1,NUM NUM in/in a/dt
C5,NUM NUM in/in korean/jj
C6,NUM NUM rates/nn caused/vbn
C6,NUM NUM rates/nn to/to
C6,NUM NUM payments/nn on/in
C6,NUM NUM from/in loans/nn
C6,NUM NUM payments/nn ./
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn have/vbp
C6,NUM NUM rates/nn very/rb
C5,NUM NUM / and/cc
C6,NUM NUM rates/nn below/rb
C5,NUM NUM ./ 
C6,NUM NUM rates/nn and/cc
C6,NUM NUM rates/nn and/cc
C6,NUM NUM rates/nn in/in
C6,NUM NUM rate/nn known/vbn
C6,NUM NUM ./ 
C3,NUM NUM ./ 
C5,NUM NUM in/in military/jj
C6,NUM NUM rate/nn for/in
C6,NUM NUM rates/nn are/vbp
C6,NUM NUM rate/nn ./
C5,NUM NUM and/cc follows/vbz
C6,NUM NUM payments/nn ./
C6,NUM NUM payments/nn and/cc
C6,NUM NUM rate/nn outlook/nn
C6,NUM NUM payments/nn ./
C6,NUM NUM payments/nn covering/vbg
C6,NUM NUM payments/nn ./
C6,NUM NUM on/in a/dt
C6,NUM NUM and/cc the/dt
C6,NUM NUM ./ 
C6,NUM NUM rates/nn higher/jjr
C5,NUM NUM in/in companies/nn
C6,  income/nn and/cc
C6,NUM NUM / and/cc
C4,NUM NUM / said/vbd
C1,NUM NUM may/md revive/vb
C5,NUM NUM in/in a/dt
C1,NUM NUM in/in the/dt
C4,NUM NUM / but/cc
C4,NUM NUM ./ 
C6,NUM NUM rate/nn that/wdt
C6,NUM NUM rate/nn because/in
C6,NUM NUM rates/nn to/to
C4,NUM NUM of/in the/dt
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn being/vbg
C6,NUM NUM rates/nn already/rb
C5,NUM NUM in/in honeywell/np
C6,NUM NUM rates/nn on/in
C1,NUM NUM in/in the/dt
C6,NUM NUM rates/nn to/to
C6,NUM NUM cost/nn ./
C6,NUM NUM rates/nn and/cc
C5,NUM NUM in/in sheller-globe/np
C1,NUM NUM in/in panama/np
C6,NUM NUM payments/nn --
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn reminding/vbg
C5,NUM NUM and/cc /
C6,NUM NUM and/cc corporate/jj
C6,NUM NUM rates/nn for/in
C6,NUM NUM payments/nn on/in
C6,NUM NUM payments/nn ./
C4,NUM NUM of/in society/nn
C6,NUM NUM rates/nn ./
C6,NUM NUM rate/nn that/wdt
C6,NUM NUM rates/nn they/pp
C6,NUM NUM revenue/nn /
C6,NUM NUM margin/n from/in
C6,NUM NUM rates/nn /
C6,NUM NUM rate/nn of/in
C5,NUM NUM in/in oil/nn
C6,NUM NUM rates/nn and/cc
C5,NUM NUM in/in the/dt
C5,NUM NUM in/in landini/np
C6,NUM NUM rates/nn to/to
C6,NUM NUM is/vbz adjustable/jj
C6,NUM NUM ./ 
C6,NUM NUM payments/nn /
C6,NUM NUM and/cc dividends/nn
C6,NUM NUM could/md be/vb
C6,NUM NUM on/in the/dt
C6,NUM NUM payments/nn by/in
C5,NUM NUM would/md be/vb
C3,NUM NUM ./ 
C1,NUM NUM / in/in
C5,NUM NUM in/in electrical/jj
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn this/dt
C6,NUM NUM rate/nn on/in
C5,NUM NUM in/in consumer/nn
C6,NUM NUM rates/nn below/rb
C5,NUM NUM in/in making/vbg
C6,NUM NUM and/cc principal/jj
C6,NUM NUM rate/nn that/in
C5,NUM NUM in/in tank/nn
C5,NUM NUM in/in publishing/vbg
C5,NUM NUM in/in sprint/np
C6,NUM NUM margin/n --
C6, NUM income/nn rose/vbd
C6,NUM NUM payments/nn owed/vbn
C1,NUM NUM in/in protecting/vbg
C6, NUM rates/nn prompt/vbp
C6,NUM NUM rates/nn are/vbp
C1,NUM NUM in/in the/dt
C6,NUM NUM payments/nn /
C6,NUM NUM payments/nn oppose/vbp
C1,NUM NUM was/vbd never/rb
C6,NUM NUM on/in debt/nn
C6,NUM NUM in/in the/dt
C6,NUM NUM payments/nn now/rb
C1,NUM NUM in/in religion/n
C1,NUM NUM among/in major/jj
C1, NUM is/vbz intense/jj
C1,NUM NUM in/in low/jj
C1,NUM NUM ./ 
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn in/in
C6,NUM NUM rates/nn generally/rb
C6,NUM NUM rates/nn remain/vbp
C5,NUM NUM ./ 
C1,NUM NUM ./ 
C4,NUM NUM to/to cooperate/vb
C6,NUM NUM rates/nn and/cc
C6,NUM NUM rate/nn stance/nn
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn before/in
C4,NUM NUM to/to have/vb
C6,NUM NUM -- /
C6,NUM NUM rates/nn on/in
C1,NUM NUM in/in protection/n
C6,NUM NUM income/nn /
C6,NUM NUM expenses/nn on/in
C6,NUM NUM expenses/nn allocated/vbn
C6,NUM NUM expenses/nn in/in
C6,NUM NUM expenses/nn and/cc
C6,NUM NUM rates/nn on/in
C5,NUM NUM / or/cc
C5,NUM NUM is/vbz equivalent/jj
C5,NUM NUM in/in december/np
C5,NUM NUM in/in copper/nn
C5,NUM NUM and/cc deliverable/jj
C5,NUM NUM situations/nn have/vbp
C5,NUM NUM will/md be/vb
C6,NUM NUM expenses/nn created/vbn
C6,NUM NUM expenses/nn in/in
C6,NUM NUM rates/nn below/rb
C5,NUM NUM in/in financial/jj
C1,NUM NUM in/in italian/jj
C1,NUM NUM / not/rb
C1,NUM NUM in/in it/pp
C6,NUM NUM payments/nn in/in
C1,NUM NUM on/in a/dt
C6,NUM NUM payments/nn in/in
C3,NUM NUM is/vbz free/jj
C5,NUM NUM and/cc &
C5,NUM NUM ./ 
C1,NUM NUM in/in mcorp/np
C5,NUM NUM in/in the/dt
C6,NUM NUM margins/nn ./
C6,NUM NUM income/nn /
C6,NUM NUM income/nn from/in
C6,NUM NUM rates/nn and/cc
C1,NUM NUM by/in bddp/np
C6,NUM NUM rates/nn anytime/rb
C6,NUM NUM in/in the/dt
C6,NUM NUM in/in the/dt
C6,NUM NUM rate/nn 8.00/ab
C6,NUM NUM rate-sensitive/jj larger-capitalization/jj
C6,NUM NUM rates/nn and/cc
C1,NUM NUM in/in some/dt
C1,NUM NUM in/in the/dt
C1,NUM NUM in/in jaguar/np
C6,NUM NUM rates/nn and/cc
C6,NUM NUM rates/nn ./
C6, NUM rates/nn on/in
C6,NUM NUM rates/nn /
C6,NUM NUM rate/nn outlook/nn
C6,NUM NUM rates/nn wo/md
C6, NUM rate/nn speculation/n
C6,NUM NUM rate/nn worries/nn
C1,NUM NUM in/in taking/vbg
C6,NUM NUM rates/nn below/in
C6,NUM NUM rates/nn in/in
C5,NUM NUM in/in dallas-based/jj
C5,NUM NUM in/in neiman/np
C5,NUM NUM in/in real/jj
C6,NUM NUM deductions/nn for/in
C5,NUM NUM was/vbd insufficient/jj
C5,NUM NUM in/in the/dt
C6,NUM NUM paid/vbn on/in
C6,NUM NUM paid/vbn in/in
C5,NUM NUM in/in the/dt
C5,NUM NUM / and/cc
C6,NUM NUM rates/nn would/md
C1,NUM NUM in/in a/dt
C1,NUM NUM publicly/rb ./
C1,NUM NUM in/in the/dt
C1,NUM NUM in/in ferranti/np
C1,NUM NUM in/in ferranti/np
C6,NUM NUM periodically/rb ./
C6,NUM NUM on/in which/wdt
C5,NUM NUM in/in a/dt
C6,NUM NUM payments/nn in/in
C5,NUM NUM in/in insurance/nn
C4,NUM NUM ./ 
C6, NUM income/nn --
C1,NUM NUM / lest/in
C1,NUM NUM / even/rb
C5,NUM NUM in/in north/np
C5,NUM NUM in/in making/vbg
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn may/md
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn may/md
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn based/vbn
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn ./
C5,NUM NUM / said/vbd
C6,NUM NUM rates/nn now/rb
C6,NUM NUM rates/nn in/in
C3,NUM NUM was/vbd to/to
C6,NUM NUM rates/nn or/cc
C5,NUM NUM in/in large/jj
C6,NUM NUM rates/nn /
C6,NUM NUM expense/nn by/in
C6,NUM NUM savings/nn ./
C4,NUM NUM of/in the/dt
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn soon/rb
C6, NUM rate/nn fell/vbd
C5,NUM NUM of/in &
C5,NUM NUM including/vbg /
C6,NUM NUM rates/nn ./
C1,NUM NUM in/in acquiring/vbg
C5,NUM NUM / exxon/np
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn ./
C5,NUM NUM in/in five/ab
C4,NUM NUM at/in risk/nn
C5,NUM NUM / came/vbd
C4,NUM NUM / but/cc
C4,NUM NUM / either/rb
C5,NUM NUM / the/dt
C2,NUM NUM because/in of/in
C6,NUM NUM rates/nn continued/vbd
C6,NUM NUM but/cc are/vbp
C5,NUM NUM in/in 40/ab
C6,NUM NUM rates/nn by/in
C5,NUM NUM in/in jaguar/np
C5,NUM NUM in/in three/ab
C5,NUM NUM in/in those/dt
C6,NUM NUM payments/nn ./
C6,NUM NUM would/md accrue/vb
C6,NUM NUM rates/nn below/rb
C6,NUM NUM expenses/nn ./
C6,NUM NUM income/nn /
C6,NUM NUM income/nn ./
C6,NUM NUM income/nn /
C4,NUM NUM here/rb ./
C6,NUM NUM rates/nn last/jj
C6,NUM NUM rates/nn and/cc
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn ./
C1,NUM NUM in/in the/dt
C6,NUM NUM rates/nn in/in
C6,NUM NUM income/nn ./
C1,NUM NUM in/in foreign/jj
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn have/vbp
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn were/vbd
C6,NUM NUM rates/nn high/jj
C6,NUM NUM payments/nn ./
C1,NUM NUM in/in blue/jj
C6,NUM NUM in/in the/dt
C4,NUM NUM is/vbz extremely/rb
C1,NUM NUM might/md broaden/vb
C1,NUM NUM of/in two/ab
C5,NUM NUM in/in the/dt
C1,NUM NUM as/in a/dt
C1,NUM NUM in/in the/dt
C6,NUM NUM rate/nn increases/nn
C6,NUM NUM rate/nn policy/nn
C6,NUM NUM rate/nn hike/nn
C6,NUM NUM rate/nn increases/nn
C1,NUM NUM from/in the/dt
C6,NUM NUM / is/vbz
C6,NUM NUM rate/nn /
C6, NUM rates/nn /
C6,NUM NUM expense/nn related/vbn
C6,NUM NUM ./ 
C4,NUM NUM could/md be/vb
C4,NUM NUM too/rb ./
C4,NUM NUM ./ 
C5,NUM NUM in/in telecommunications/nn
C6,NUM NUM running/vbg at/in
C4,NUM NUM / /
C6,NUM NUM rates/nn and/cc
C6,NUM NUM income/nn on/in
C6,NUM NUM margin/n between/in
C6,NUM NUM rates/nn relatively/rb
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn /
C6,NUM NUM obligations/nn for/in
C6,NUM NUM savings/nn in/in
C6,NUM NUM expense/nn ./
C6,NUM NUM payments/nn in/in
C3,NUM NUM of/in women/nns
C4,NUM NUM will/md be/vb
C5,NUM NUM in/in the/dt
C6,NUM NUM payment/nn on/in
C1,NUM NUM in/in a/dt
C1,NUM NUM / that/wdt
C1,NUM NUM in/in becoming/vbg
C4,NUM NUM of/in the/dt
C5,NUM NUM in/in u.s./np
C6,NUM NUM rates/nn ./
C4,NUM NUM / /
C5,NUM NUM in/in u.s./np
C6,NUM NUM rates/nn below/rb
C4,NUM NUM ./ 
C6,  at/in 1/ab
C6,  rates/nn generally/rb
C6, NUM rates/nn do/vbp
C1,NUM NUM in/in one/ab
C1,NUM NUM with/in a/dt
C1,NUM NUM in/in education/n
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn in/in
C6,NUM NUM rate/nn policy/nn
C6, NUM rates/nn reduce/vbp
C6,NUM NUM rates/nn last/jj
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn if/in
C1,NUM NUM in/in purchasing/vbg
C6,NUM NUM rates/nn --
C4,NUM NUM of/in its/pp
C6,NUM NUM rates/nn in/in
C6,NUM NUM rates/nn wo/md
C6,NUM NUM rate/nn on/in
C6,NUM NUM rates/nn will/md
C6,  rates/nn tumbled/vbd
C6, NUM rates/nn fell/vbd
C1,NUM NUM in/in its/pp
C6,NUM NUM rates/nn last/jj
C6,NUM NUM rates/nn leave/vbp
C1,NUM NUM ./ 
C1,NUM NUM in/in stocks/nn
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn helped/vbd
C6,NUM NUM rates/nn ./
C1,NUM NUM in/in buying/vbg
C6,NUM NUM rates/nn /
C6,NUM NUM and/cc dividends/nn
C6,NUM NUM of/in about/in
C1,NUM NUM ./ 
C6,NUM NUM rates/nn prompted/vbd
C1,NUM NUM in/in jaguar/np
C6,NUM NUM rates/nn /
C6,NUM NUM rate/nn medicine/nn
C5,NUM NUM in/in french/jj
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn ./
C6,NUM NUM income/nn --
C6, NUM payments/nn are/vbp
C6, NUM rates/nn /
C6,NUM NUM rates/nn rise/vb
C6,NUM NUM until/in they/pp
C6, NUM rates/nn rising/vbg
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn rise/vbp
C4,NUM NUM in/in case/nn
C6,NUM NUM rates/nn /
C1,NUM NUM in/in women/nns
C5, NUM / which/wdt
C6,NUM NUM rates/nn ./
C1,NUM NUM in/in acquiring/vbg
C5,NUM NUM in/in the/dt
C5,NUM NUM in/in parisian/np
C6,NUM NUM payments/nn in/in
C6,NUM NUM rate/nn of/in
C5,NUM NUM in/in a/dt
C5,NUM NUM in/in the/dt
C5,NUM NUM to/to 12.45/ab
C5,NUM NUM in/in the/dt
C1,NUM NUM in/in herbal/jj
C4,NUM NUM a/dt priority/nn
C6,NUM NUM rates/nn on/in
C6,NUM NUM rates/nn for/in
C6,NUM NUM payments/nn and/cc
C6,NUM NUM rates/nn soon/rb
C6,NUM NUM rates/nn up/in
C6,NUM NUM payments/nn to/to
C4,NUM NUM ./ 
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn ./
C6,  on/in bonds/nn
C5,NUM NUM in/in telemunchen/np
C4,NUM NUM of/in uniformity/nn
C6,NUM NUM rates/nn ./
C1,NUM NUM in/in eastern/np
C1,NUM NUM in/in the/dt
C6,NUM NUM payments/nn ./
C6,NUM NUM payments/nn or/cc
C1,NUM NUM in/in moving/vbg
C6,NUM NUM ./ 
C4,NUM NUM ./ 
C6,NUM NUM to/to the/dt
C6,NUM NUM bill/nn is/vbz
C6,NUM NUM on/in more/jjr
C6,NUM NUM on/in those/dt
C6,NUM NUM and/cc principal/jj
C1,NUM NUM at/in all/dt
C1,NUM NUM in/in amr/np
C6,NUM NUM rate/nn increases/nn
C1,  in/in takeover/nn
C1,NUM NUM / saying/vbg
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn /
C6, NUM rates/nn /
C1,NUM NUM and/cc was/vbd
C6,NUM NUM rates/nn ./
C6,NUM NUM rate/nn hikes/nn
C5, NUM figures/nn released/vbn
C5, NUM is/vbz the/dt
C5,NUM NUM in/in geographic/np
C6,NUM NUM rates/nn below/rb
C6,NUM NUM rate/nn increases/nn
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn edge/vb
C6,NUM NUM rates/nn compared/vbn
C5,NUM NUM in/in cit/np
C6,NUM NUM costs/nn ./
C1,NUM NUM in/in stability/nn
C6,NUM NUM rate/nn worries/nn
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn are/vbp
C6,NUM NUM rate/nn increase/nn
C1,NUM NUM after/in a/dt
C5,NUM NUM at/in 1.37/ab
C6,NUM NUM rates/nn and/cc
C5,NUM NUM and/cc before/in
C6,NUM NUM rates/nn by/in
C6,NUM NUM rates/nn to/to
C5,NUM NUM in/in the/dt
C5,NUM NUM in/in the/dt
C6,NUM NUM / depreciation/n
C6,NUM NUM / taxes/nn
C6,NUM NUM payments/nn on/in
C6,NUM NUM of/in $
C4,NUM NUM ./ 
C4,NUM NUM ./ 
C6,NUM NUM / taxes/nn
C4,NUM NUM of/in shareholders/nn
C4,NUM NUM ./ 
C6,NUM NUM payments/nn in/in
C6,NUM NUM rates/nn --
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn so/in
C6,NUM NUM rates/nn will/md
C1,NUM NUM at/in stake/nn
C6, NUM rates/nn on/in
C6,NUM NUM required/vbn of/in
C6,NUM NUM in/in gold/nn
C6,NUM NUM rate/nn ./
C6,NUM NUM rate/nn on/in
C6,NUM NUM on/in the/dt
C6, NUM rate/nn would/md
C6,NUM NUM rate/nn would/md
C6,NUM NUM rates/nn to/to
C6,NUM NUM payment/nn /
C6,NUM NUM rate/nn /
C6,NUM NUM rates/nn are/vbp
C1,NUM NUM in/in the/dt
C4,NUM NUM in/in protecting/vbg
C6,NUM NUM rate/nn of/in
C6,NUM NUM rates/nn that/wdt
C3,NUM NUM ./ 
C6,NUM NUM rates/nn contributed/vbd
C6,NUM NUM periodically/rb ./
C6,NUM NUM bonds/nn due/jj
C6,  on/in the/dt
C6,NUM NUM shortfalls/nn in/in
C1,NUM NUM in/in knowing/vbg
C6,NUM NUM rates/nn might/md
C6,NUM NUM rate/nn increase/nn
C1, NUM yesterday/nn centered/vbd
C1,NUM NUM / which/wdt
C6,NUM NUM rates/nn would/md
C5,NUM NUM of/in the/dt
C6,NUM NUM income/nn ./
C6, NUM rates/nn also/rb
C6,NUM NUM until/in they/pp
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn will/md
C6,NUM NUM rates/nn higher/rbr
C3,NUM NUM ./ 
C6,NUM NUM payments/nn are/vbp
C6,NUM NUM expense/nn on/in
C1,NUM NUM ./ 
C5,NUM NUM in/in the/dt
C1,NUM NUM at/in colleges/nn
C1,NUM NUM / /
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn have/vbp
C6,NUM NUM rates/nn are/vbp
C6,NUM NUM rate/nn remains/vbz
C6,NUM NUM ./ 
C3,NUM NUM ./ 
C5,NUM NUM in/in pay-per-view/np
C3,NUM NUM and/cc goals/nn
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn and/cc
C1,NUM NUM among/in bottom-fishers/nns
C5,NUM NUM in/in the/dt
C4,NUM NUM ./ 
C5,NUM NUM in/in bell/np
C6,NUM NUM / together/rb
C6,NUM NUM payments/nn on/in
C6,NUM NUM rates/nn ./
C1,NUM NUM in/in keeping/vbg
C6,NUM NUM rates/nn to/to
C6,NUM NUM rates/nn ./
C1,NUM NUM among/in safety/nn
C6,NUM NUM rates/nn below/rb
C6,NUM NUM rates/nn and/cc
C6,NUM NUM rates/nn below/rb
C6,NUM NUM from/in nov./np
C1,NUM NUM in/in theology/nn
C1,NUM NUM / gleefully/rb
C6,NUM NUM rates/nn are/vbp
C6,NUM NUM rate/nn ./
C1,NUM NUM in/in bolar/np
C2,NUM NUM / /
C1,NUM NUM by/in americans/np
C1,NUM NUM in/in obtaining/vbg
C5,NUM NUM in/in /
C6,NUM NUM rates/nn /
C6,NUM NUM rates/nn fast/rb
C6,NUM NUM rates/nn at/in
C6, NUM rates/nn abroad/rb
C4,NUM NUM of/in mr./np
C6,NUM NUM earned/vbn on/in
C6,NUM NUM rates/nn from/in
C6,NUM NUM rates/nn because/in
C1,NUM NUM in/in the/dt
C1,NUM NUM in/in buying/vbg
C1,NUM NUM pumped/vbd up/rb
C6,NUM NUM rate/nn inched/vbd
C5,NUM NUM in/in a/dt
C5,NUM NUM for/in $
C5,NUM NUM in/in the/dt
C5,NUM NUM / and/cc
C5,NUM NUM and/cc a/dt
C5,NUM NUM in/in the/dt
C5,NUM NUM and/cc a/dt
C5,NUM NUM in/in the/dt
C1,NUM NUM in/in attaining/vbg
C5,NUM NUM ./ 
C5,NUM NUM / and/cc
C5,NUM NUM / /
C5,NUM NUM in/in las/np
C5,NUM NUM in/in partnerships/nn
C6,NUM NUM and/cc dividends/nn
C3,NUM NUM with/in exempt/jj
C5,NUM NUM in/in the/dt
C6,NUM NUM rate/nn increase/nn
C1,NUM NUM because/in of/in
C6,NUM NUM rates/nn are/vbp
C6,NUM NUM rates/nn and/cc
C1,NUM NUM ./ 
C1,NUM NUM is/vbz as/in
C6,NUM NUM charge/nn during/in
C3,NUM NUM ./ 
C6,NUM NUM rate/nn increase/nn
C3,NUM NUM ./ 
C5,NUM NUM in/in the/dt
C1,  in/in the/dt
C6,NUM NUM rates/nn may/md
C1,NUM NUM since/in we/pp
C6,NUM NUM rates/nn as/in
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn /
C6, NUM rates/nn fell/vbd
C6,NUM NUM cost/nn for/in
C5,NUM NUM in/in oil/nn
C6,NUM NUM cost/nn resulting/vbg
C1,NUM NUM in/in specific/nn
C1,NUM NUM ./ 
C1,  in/in the/dt
C6,NUM NUM rates/nn in/in
C5,NUM NUM in/in five/ab
C6,NUM NUM payments/nn on/in
C6,NUM NUM from/in loans/nn
C6,NUM NUM payments/nn ./
C5,NUM NUM in/in the/dt
C1,NUM NUM in/in a/dt
C4,NUM NUM are/vbp headed/vbn
C5,NUM NUM of/in cie./np
C1,NUM NUM that/wdt has/vbz
C1,NUM NUM in/in its/pp
C5,NUM NUM in/in the/dt
C5,NUM NUM to/to the/dt
C6,NUM NUM / or/cc
C6,NUM NUM rates/nn have/vbp
C4,NUM NUM lies/vbz in/in
C5,NUM NUM and/cc is/vbz
C6, NUM rates/nn on/in
C6,NUM NUM payments/nn and/cc
C5,NUM NUM as/in general/jj
C5,NUM NUM to/to 10/ab
C1,NUM NUM in/in handicapped/jj
C6,NUM NUM rates/nn down/rp
C6,NUM NUM rates/nn to/to
C5,NUM NUM in/in several/jj
C5,NUM NUM in/in the/dt
C5,"NUM NUM in/in 2,100/ab"
C6,NUM NUM payments/nn due/jj
C5,NUM NUM could/md be/vb
C5,NUM NUM / rose/vbd
C5,NUM NUM and/cc extraordinary/jj
C6,NUM NUM accrued/vbn to/to
C6,NUM NUM rates/nn below/rb
C6,NUM NUM and/cc the/dt
C6,NUM NUM rates/nn will/md
C5,NUM NUM rose/vbd to/to
C6,NUM NUM plus/cc a/dt
C5,NUM NUM and/cc is/vbz
C6,NUM NUM rates/nn ./
C6,NUM NUM rates/nn this/dt
C6, NUM rates/nn abroad/rb
C6,NUM NUM rates/nn as/in
C6,NUM NUM rates/nn have/vbp
C6,NUM NUM payments/nn because/in
C1,NUM NUM in/in a/dt
C6,NUM NUM on/in the/dt
C5,NUM NUM of/in france/np
C6,NUM NUM rates/nn are/vbp
C6,NUM NUM rates/nn may/md
C1,NUM NUM in/in stock/nn
C6,  rates/nn moved/vbd
C6,NUM NUM rates/nn ./
C6,NUM NUM because/in he/pp
C6,NUM NUM payments/nn ./
C5,NUM NUM to/to call/vb
C1,NUM NUM in/in the/dt
